,problem,num_incontext,attempt,accuracy,source
902,11.0,1.0,3,0.0,Chain of Thought 1
903,11.0,1.0,4,1.0,Chain of Thought 1
904,11.0,1.0,5,1.0,Chain of Thought 1
905,11.0,1.0,6,1.0,Chain of Thought 1
906,11.0,1.0,7,1.0,Chain of Thought 1
907,11.0,1.0,8,1.0,Chain of Thought 1
908,11.0,1.0,9,1.0,Chain of Thought 1
909,11.0,1.0,10,1.0,Chain of Thought 1
910,11.0,2.0,1,1.0,Chain of Thought 1
911,11.0,2.0,2,1.0,Chain of Thought 1
912,11.0,2.0,3,1.0,Chain of Thought 1
913,11.0,2.0,4,0.0,Chain of Thought 1
914,11.0,2.0,5,0.0,Chain of Thought 1
915,11.0,2.0,6,1.0,Chain of Thought 1
916,11.0,2.0,7,1.0,Chain of Thought 1
917,11.0,2.0,8,0.0,Chain of Thought 1
918,11.0,2.0,9,1.0,Chain of Thought 1
919,11.0,2.0,10,1.0,Chain of Thought 1
920,11.0,3.0,1,1.0,Chain of Thought 1
921,11.0,3.0,2,1.0,Chain of Thought 1
922,11.0,3.0,3,1.0,Chain of Thought 1
923,11.0,3.0,4,1.0,Chain of Thought 1
924,11.0,3.0,5,1.0,Chain of Thought 1
925,11.0,3.0,6,1.0,Chain of Thought 1
926,11.0,3.0,7,1.0,Chain of Thought 1
927,11.0,3.0,8,1.0,Chain of Thought 1
928,11.0,3.0,9,1.0,Chain of Thought 1
929,11.0,3.0,10,1.0,Chain of Thought 1
930,11.0,4.0,1,1.0,Chain of Thought 1
931,11.0,4.0,2,1.0,Chain of Thought 1
932,11.0,4.0,3,1.0,Chain of Thought 1
933,11.0,4.0,4,1.0,Chain of Thought 1
934,11.0,4.0,5,1.0,Chain of Thought 1
935,11.0,4.0,6,1.0,Chain of Thought 1
936,11.0,4.0,7,1.0,Chain of Thought 1
937,11.0,4.0,8,1.0,Chain of Thought 1
938,11.0,4.0,9,1.0,Chain of Thought 1
939,11.0,4.0,10,1.0,Chain of Thought 1
940,11.0,5.0,1,1.0,Chain of Thought 1
941,11.0,5.0,2,1.0,Chain of Thought 1
942,11.0,5.0,3,1.0,Chain of Thought 1
943,11.0,5.0,4,0.0,Chain of Thought 1
944,11.0,5.0,5,1.0,Chain of Thought 1
945,11.0,5.0,6,1.0,Chain of Thought 1
946,11.0,5.0,7,1.0,Chain of Thought 1
947,11.0,5.0,8,1.0,Chain of Thought 1
948,11.0,5.0,9,1.0,Chain of Thought 1
949,11.0,5.0,10,1.0,Chain of Thought 1
950,11.0,6.0,1,1.0,Chain of Thought 1
951,11.0,6.0,2,0.0,Chain of Thought 1
952,11.0,6.0,3,0.0,Chain of Thought 1
953,11.0,6.0,4,1.0,Chain of Thought 1
954,11.0,6.0,5,1.0,Chain of Thought 1
955,11.0,6.0,6,1.0,Chain of Thought 1
956,11.0,6.0,7,1.0,Chain of Thought 1
957,11.0,6.0,8,1.0,Chain of Thought 1
958,11.0,6.0,9,1.0,Chain of Thought 1
959,11.0,6.0,10,1.0,Chain of Thought 1
960,11.0,7.0,1,1.0,Chain of Thought 1
961,11.0,7.0,2,1.0,Chain of Thought 1
962,11.0,7.0,3,0.0,Chain of Thought 1
963,11.0,7.0,4,1.0,Chain of Thought 1
964,11.0,7.0,5,1.0,Chain of Thought 1
965,11.0,7.0,6,1.0,Chain of Thought 1
966,11.0,7.0,7,1.0,Chain of Thought 1
967,11.0,7.0,8,1.0,Chain of Thought 1
968,11.0,7.0,9,1.0,Chain of Thought 1
969,11.0,7.0,10,1.0,Chain of Thought 1
970,11.0,8.0,1,1.0,Chain of Thought 1
971,11.0,8.0,2,1.0,Chain of Thought 1
972,11.0,8.0,3,1.0,Chain of Thought 1
973,11.0,8.0,4,1.0,Chain of Thought 1
974,11.0,8.0,5,1.0,Chain of Thought 1
975,11.0,8.0,6,1.0,Chain of Thought 1
976,11.0,8.0,7,1.0,Chain of Thought 1
977,11.0,8.0,8,1.0,Chain of Thought 1
978,11.0,8.0,9,1.0,Chain of Thought 1
979,11.0,8.0,10,1.0,Chain of Thought 1
980,11.0,9.0,1,1.0,Chain of Thought 1
981,11.0,9.0,2,1.0,Chain of Thought 1
982,11.0,9.0,3,1.0,Chain of Thought 1
983,11.0,9.0,4,1.0,Chain of Thought 1
984,11.0,9.0,5,1.0,Chain of Thought 1
985,11.0,9.0,6,1.0,Chain of Thought 1
986,11.0,9.0,7,1.0,Chain of Thought 1
987,11.0,9.0,8,1.0,Chain of Thought 1
988,11.0,9.0,9,1.0,Chain of Thought 1
989,11.0,9.0,10,1.0,Chain of Thought 1
990,12.0,1.0,1,0.0,Chain of Thought 1
991,12.0,1.0,2,0.0,Chain of Thought 1
992,12.0,1.0,3,1.0,Chain of Thought 1
993,12.0,1.0,4,1.0,Chain of Thought 1
994,12.0,1.0,5,0.0,Chain of Thought 1
995,12.0,1.0,6,0.0,Chain of Thought 1
996,12.0,1.0,7,0.0,Chain of Thought 1
997,12.0,1.0,8,0.0,Chain of Thought 1
998,12.0,1.0,9,1.0,Chain of Thought 1
999,12.0,1.0,10,1.0,Chain of Thought 1
1000,12.0,2.0,1,1.0,Chain of Thought 1
1001,12.0,2.0,2,1.0,Chain of Thought 1
1002,12.0,2.0,3,1.0,Chain of Thought 1
1003,12.0,2.0,4,0.0,Chain of Thought 1
1004,12.0,2.0,5,0.0,Chain of Thought 1
1005,12.0,2.0,6,0.0,Chain of Thought 1
1006,12.0,2.0,7,1.0,Chain of Thought 1
1007,12.0,2.0,8,1.0,Chain of Thought 1
1008,12.0,2.0,9,1.0,Chain of Thought 1
1009,12.0,2.0,10,1.0,Chain of Thought 1
1010,12.0,3.0,1,1.0,Chain of Thought 1
1011,12.0,3.0,2,1.0,Chain of Thought 1
1012,12.0,3.0,3,1.0,Chain of Thought 1
1013,12.0,3.0,4,0.0,Chain of Thought 1
1014,12.0,3.0,5,1.0,Chain of Thought 1
1015,12.0,3.0,6,1.0,Chain of Thought 1
1016,12.0,3.0,7,0.0,Chain of Thought 1
1017,12.0,3.0,8,0.0,Chain of Thought 1
1018,12.0,3.0,9,0.0,Chain of Thought 1
1019,12.0,3.0,10,0.0,Chain of Thought 1
1020,12.0,4.0,1,1.0,Chain of Thought 1
1021,12.0,4.0,2,1.0,Chain of Thought 1
1022,12.0,4.0,3,1.0,Chain of Thought 1
1023,12.0,4.0,4,0.0,Chain of Thought 1
1024,12.0,4.0,5,1.0,Chain of Thought 1
1025,12.0,4.0,6,0.0,Chain of Thought 1
1026,12.0,4.0,7,1.0,Chain of Thought 1
1027,12.0,4.0,8,1.0,Chain of Thought 1
1028,12.0,4.0,9,0.0,Chain of Thought 1
1029,12.0,4.0,10,1.0,Chain of Thought 1
1030,12.0,5.0,1,1.0,Chain of Thought 1
1031,12.0,5.0,2,0.0,Chain of Thought 1
1032,12.0,5.0,3,1.0,Chain of Thought 1
1033,12.0,5.0,4,1.0,Chain of Thought 1
1034,12.0,5.0,5,1.0,Chain of Thought 1
1035,12.0,5.0,6,1.0,Chain of Thought 1
1036,12.0,5.0,7,1.0,Chain of Thought 1
1037,12.0,5.0,8,0.0,Chain of Thought 1
1038,12.0,5.0,9,1.0,Chain of Thought 1
1039,12.0,5.0,10,0.0,Chain of Thought 1
1040,12.0,6.0,1,0.0,Chain of Thought 1
1041,12.0,6.0,2,0.0,Chain of Thought 1
1042,12.0,6.0,3,0.0,Chain of Thought 1
1043,12.0,6.0,4,1.0,Chain of Thought 1
1044,12.0,6.0,5,1.0,Chain of Thought 1
1045,12.0,6.0,6,1.0,Chain of Thought 1
1046,12.0,6.0,7,0.0,Chain of Thought 1
1047,12.0,6.0,8,0.0,Chain of Thought 1
1048,12.0,6.0,9,1.0,Chain of Thought 1
1049,12.0,6.0,10,0.0,Chain of Thought 1
1050,12.0,7.0,1,1.0,Chain of Thought 1
1051,12.0,7.0,2,1.0,Chain of Thought 1
1052,12.0,7.0,3,1.0,Chain of Thought 1
1053,12.0,7.0,4,0.0,Chain of Thought 1
1054,12.0,7.0,5,1.0,Chain of Thought 1
1055,12.0,7.0,6,0.0,Chain of Thought 1
1056,12.0,7.0,7,0.0,Chain of Thought 1
1057,12.0,7.0,8,1.0,Chain of Thought 1
1058,12.0,7.0,9,1.0,Chain of Thought 1
1059,12.0,7.0,10,1.0,Chain of Thought 1
1060,12.0,8.0,1,1.0,Chain of Thought 1
1061,12.0,8.0,2,0.0,Chain of Thought 1
1062,12.0,8.0,3,0.0,Chain of Thought 1
1063,12.0,8.0,4,1.0,Chain of Thought 1
1064,12.0,8.0,5,0.0,Chain of Thought 1
1065,12.0,8.0,6,0.0,Chain of Thought 1
1066,12.0,8.0,7,0.0,Chain of Thought 1
1067,12.0,8.0,8,1.0,Chain of Thought 1
1068,12.0,8.0,9,0.0,Chain of Thought 1
1069,12.0,8.0,10,0.0,Chain of Thought 1
1070,12.0,9.0,1,1.0,Chain of Thought 1
1071,12.0,9.0,2,1.0,Chain of Thought 1
1072,12.0,9.0,3,0.0,Chain of Thought 1
1073,12.0,9.0,4,1.0,Chain of Thought 1
1074,12.0,9.0,5,0.0,Chain of Thought 1
1075,12.0,9.0,6,1.0,Chain of Thought 1
1076,12.0,9.0,7,1.0,Chain of Thought 1
1077,12.0,9.0,8,0.0,Chain of Thought 1
1078,12.0,9.0,9,1.0,Chain of Thought 1
1079,12.0,9.0,10,0.0,Chain of Thought 1
1080,13.0,1.0,1,0.0,Chain of Thought 1
1081,13.0,1.0,2,1.0,Chain of Thought 1
1082,13.0,1.0,3,0.0,Chain of Thought 1
1083,13.0,1.0,4,1.0,Chain of Thought 1
1084,13.0,1.0,5,1.0,Chain of Thought 1
1085,13.0,1.0,6,1.0,Chain of Thought 1
1086,13.0,1.0,7,0.0,Chain of Thought 1
1087,13.0,1.0,8,0.0,Chain of Thought 1
1088,13.0,1.0,9,1.0,Chain of Thought 1
1089,13.0,1.0,10,1.0,Chain of Thought 1
1090,13.0,2.0,1,0.0,Chain of Thought 1
1091,13.0,2.0,2,0.0,Chain of Thought 1
1092,13.0,2.0,3,1.0,Chain of Thought 1
1093,13.0,2.0,4,1.0,Chain of Thought 1
1094,13.0,2.0,5,0.0,Chain of Thought 1
1095,13.0,2.0,6,0.0,Chain of Thought 1
1096,13.0,2.0,7,1.0,Chain of Thought 1
1097,13.0,2.0,8,0.0,Chain of Thought 1
1098,13.0,2.0,9,0.0,Chain of Thought 1
1099,13.0,2.0,10,1.0,Chain of Thought 1
1100,13.0,3.0,1,0.0,Chain of Thought 1
1101,13.0,3.0,2,0.0,Chain of Thought 1
1102,13.0,3.0,3,0.0,Chain of Thought 1
1103,13.0,3.0,4,1.0,Chain of Thought 1
1104,13.0,3.0,5,1.0,Chain of Thought 1
1105,13.0,3.0,6,1.0,Chain of Thought 1
1106,13.0,3.0,7,0.0,Chain of Thought 1
1107,13.0,3.0,8,0.0,Chain of Thought 1
1108,13.0,3.0,9,1.0,Chain of Thought 1
1109,13.0,3.0,10,1.0,Chain of Thought 1
1110,13.0,4.0,1,0.0,Chain of Thought 1
1111,13.0,4.0,2,1.0,Chain of Thought 1
1112,13.0,4.0,3,1.0,Chain of Thought 1
1113,13.0,4.0,4,0.0,Chain of Thought 1
1114,13.0,4.0,5,0.0,Chain of Thought 1
1115,13.0,4.0,6,0.0,Chain of Thought 1
1116,13.0,4.0,7,1.0,Chain of Thought 1
1117,13.0,4.0,8,1.0,Chain of Thought 1
1118,13.0,4.0,9,0.0,Chain of Thought 1
1119,13.0,4.0,10,1.0,Chain of Thought 1
1120,13.0,5.0,1,0.0,Chain of Thought 1
1121,13.0,5.0,2,0.0,Chain of Thought 1
1122,13.0,5.0,3,1.0,Chain of Thought 1
1123,13.0,5.0,4,1.0,Chain of Thought 1
1124,13.0,5.0,5,0.0,Chain of Thought 1
1125,13.0,5.0,6,1.0,Chain of Thought 1
1126,13.0,5.0,7,1.0,Chain of Thought 1
1127,13.0,5.0,8,0.0,Chain of Thought 1
1128,13.0,5.0,9,1.0,Chain of Thought 1
1129,13.0,5.0,10,0.0,Chain of Thought 1
1130,13.0,6.0,1,1.0,Chain of Thought 1
1131,13.0,6.0,2,0.0,Chain of Thought 1
1132,13.0,6.0,3,1.0,Chain of Thought 1
1133,13.0,6.0,4,0.0,Chain of Thought 1
1134,13.0,6.0,5,1.0,Chain of Thought 1
1135,13.0,6.0,6,0.0,Chain of Thought 1
1136,13.0,6.0,7,1.0,Chain of Thought 1
1137,13.0,6.0,8,1.0,Chain of Thought 1
1138,13.0,6.0,9,1.0,Chain of Thought 1
1139,13.0,6.0,10,1.0,Chain of Thought 1
1140,13.0,7.0,1,0.0,Chain of Thought 1
1141,13.0,7.0,2,0.0,Chain of Thought 1
1142,13.0,7.0,3,0.0,Chain of Thought 1
1143,13.0,7.0,4,0.0,Chain of Thought 1
1144,13.0,7.0,5,0.0,Chain of Thought 1
1145,13.0,7.0,6,0.0,Chain of Thought 1
1146,13.0,7.0,7,1.0,Chain of Thought 1
1147,13.0,7.0,8,1.0,Chain of Thought 1
1148,13.0,7.0,9,1.0,Chain of Thought 1
1149,13.0,7.0,10,1.0,Chain of Thought 1
1150,13.0,8.0,1,0.0,Chain of Thought 1
1151,13.0,8.0,2,0.0,Chain of Thought 1
1152,13.0,8.0,3,0.0,Chain of Thought 1
1153,13.0,8.0,4,1.0,Chain of Thought 1
1154,13.0,8.0,5,1.0,Chain of Thought 1
1155,13.0,8.0,6,0.0,Chain of Thought 1
1156,13.0,8.0,7,1.0,Chain of Thought 1
1157,13.0,8.0,8,1.0,Chain of Thought 1
1158,13.0,8.0,9,1.0,Chain of Thought 1
1159,13.0,8.0,10,0.0,Chain of Thought 1
1160,13.0,9.0,1,0.0,Chain of Thought 1
1161,13.0,9.0,2,1.0,Chain of Thought 1
1162,13.0,9.0,3,0.0,Chain of Thought 1
1163,13.0,9.0,4,1.0,Chain of Thought 1
1164,13.0,9.0,5,1.0,Chain of Thought 1
1165,13.0,9.0,6,0.0,Chain of Thought 1
1166,13.0,9.0,7,0.0,Chain of Thought 1
1167,13.0,9.0,8,1.0,Chain of Thought 1
1168,13.0,9.0,9,0.0,Chain of Thought 1
1169,13.0,9.0,10,0.0,Chain of Thought 1
1170,14.0,1.0,1,1.0,Chain of Thought 1
1171,14.0,1.0,2,0.0,Chain of Thought 1
1172,14.0,1.0,3,0.0,Chain of Thought 1
1173,14.0,1.0,4,0.0,Chain of Thought 1
1174,14.0,1.0,5,1.0,Chain of Thought 1
1175,14.0,1.0,6,0.0,Chain of Thought 1
1176,14.0,1.0,7,0.0,Chain of Thought 1
1177,14.0,1.0,8,0.0,Chain of Thought 1
1178,14.0,1.0,9,1.0,Chain of Thought 1
1179,14.0,1.0,10,0.0,Chain of Thought 1
1180,14.0,2.0,1,0.0,Chain of Thought 1
1181,14.0,2.0,2,1.0,Chain of Thought 1
1182,14.0,2.0,3,1.0,Chain of Thought 1
1183,14.0,2.0,4,1.0,Chain of Thought 1
1184,14.0,2.0,5,0.0,Chain of Thought 1
1185,14.0,2.0,6,1.0,Chain of Thought 1
1186,14.0,2.0,7,0.0,Chain of Thought 1
1187,14.0,2.0,8,1.0,Chain of Thought 1
1188,14.0,2.0,9,1.0,Chain of Thought 1
1189,14.0,2.0,10,1.0,Chain of Thought 1
1190,14.0,3.0,1,0.0,Chain of Thought 1
1191,14.0,3.0,2,0.0,Chain of Thought 1
1192,14.0,3.0,3,0.0,Chain of Thought 1
1193,14.0,3.0,4,0.0,Chain of Thought 1
1194,14.0,3.0,5,0.0,Chain of Thought 1
1195,14.0,3.0,6,1.0,Chain of Thought 1
1196,14.0,3.0,7,1.0,Chain of Thought 1
1197,14.0,3.0,8,1.0,Chain of Thought 1
1198,14.0,3.0,9,0.0,Chain of Thought 1
1199,14.0,3.0,10,0.0,Chain of Thought 1
1200,14.0,4.0,1,1.0,Chain of Thought 1
1201,14.0,4.0,2,1.0,Chain of Thought 1
1202,14.0,4.0,3,0.0,Chain of Thought 1
1203,14.0,4.0,4,1.0,Chain of Thought 1
1204,14.0,4.0,5,1.0,Chain of Thought 1
1205,14.0,4.0,6,1.0,Chain of Thought 1
1206,14.0,4.0,7,1.0,Chain of Thought 1
1207,14.0,4.0,8,1.0,Chain of Thought 1
1208,14.0,4.0,9,1.0,Chain of Thought 1
1209,14.0,4.0,10,0.0,Chain of Thought 1
1210,14.0,5.0,1,1.0,Chain of Thought 1
1211,14.0,5.0,2,1.0,Chain of Thought 1
1212,14.0,5.0,3,1.0,Chain of Thought 1
1213,14.0,5.0,4,1.0,Chain of Thought 1
1214,14.0,5.0,5,0.0,Chain of Thought 1
1215,14.0,5.0,6,1.0,Chain of Thought 1
1216,14.0,5.0,7,1.0,Chain of Thought 1
1217,14.0,5.0,8,0.0,Chain of Thought 1
1218,14.0,5.0,9,0.0,Chain of Thought 1
1219,14.0,5.0,10,0.0,Chain of Thought 1
1220,14.0,6.0,1,1.0,Chain of Thought 1
1221,14.0,6.0,2,0.0,Chain of Thought 1
1222,14.0,6.0,3,0.0,Chain of Thought 1
1223,14.0,6.0,4,1.0,Chain of Thought 1
1224,14.0,6.0,5,0.0,Chain of Thought 1
1225,14.0,6.0,6,0.0,Chain of Thought 1
1226,14.0,6.0,7,1.0,Chain of Thought 1
1227,14.0,6.0,8,1.0,Chain of Thought 1
1228,14.0,6.0,9,1.0,Chain of Thought 1
1229,14.0,6.0,10,0.0,Chain of Thought 1
1230,14.0,7.0,1,0.0,Chain of Thought 1
1231,14.0,7.0,2,1.0,Chain of Thought 1
1232,14.0,7.0,3,1.0,Chain of Thought 1
1233,14.0,7.0,4,0.0,Chain of Thought 1
1234,14.0,7.0,5,1.0,Chain of Thought 1
1235,14.0,7.0,6,1.0,Chain of Thought 1
1236,14.0,7.0,7,0.0,Chain of Thought 1
1237,14.0,7.0,8,1.0,Chain of Thought 1
1238,14.0,7.0,9,0.0,Chain of Thought 1
1239,14.0,7.0,10,0.0,Chain of Thought 1
1240,14.0,8.0,1,1.0,Chain of Thought 1
1241,14.0,8.0,2,1.0,Chain of Thought 1
1242,14.0,8.0,3,1.0,Chain of Thought 1
1243,14.0,8.0,4,0.0,Chain of Thought 1
1244,14.0,8.0,5,1.0,Chain of Thought 1
1245,14.0,8.0,6,1.0,Chain of Thought 1
1246,14.0,8.0,7,0.0,Chain of Thought 1
1247,14.0,8.0,8,1.0,Chain of Thought 1
1248,14.0,8.0,9,1.0,Chain of Thought 1
1249,14.0,8.0,10,1.0,Chain of Thought 1
1250,14.0,9.0,1,1.0,Chain of Thought 1
1251,14.0,9.0,2,0.0,Chain of Thought 1
1252,14.0,9.0,3,1.0,Chain of Thought 1
1253,14.0,9.0,4,1.0,Chain of Thought 1
1254,14.0,9.0,5,0.0,Chain of Thought 1
1255,14.0,9.0,6,1.0,Chain of Thought 1
1256,14.0,9.0,7,1.0,Chain of Thought 1
1257,14.0,9.0,8,1.0,Chain of Thought 1
1258,14.0,9.0,9,0.0,Chain of Thought 1
1259,14.0,9.0,10,1.0,Chain of Thought 1
1260,15.0,1.0,1,1.0,Chain of Thought 1
1261,15.0,1.0,2,1.0,Chain of Thought 1
1262,15.0,1.0,3,1.0,Chain of Thought 1
1263,15.0,1.0,4,1.0,Chain of Thought 1
1264,15.0,1.0,5,1.0,Chain of Thought 1
1265,15.0,1.0,6,1.0,Chain of Thought 1
1266,15.0,1.0,7,1.0,Chain of Thought 1
1267,15.0,1.0,8,1.0,Chain of Thought 1
1268,15.0,1.0,9,0.0,Chain of Thought 1
1269,15.0,1.0,10,1.0,Chain of Thought 1
1270,15.0,2.0,1,0.0,Chain of Thought 1
1271,15.0,2.0,2,1.0,Chain of Thought 1
1272,15.0,2.0,3,0.0,Chain of Thought 1
1273,15.0,2.0,4,0.0,Chain of Thought 1
1274,15.0,2.0,5,1.0,Chain of Thought 1
1275,15.0,2.0,6,1.0,Chain of Thought 1
1276,15.0,2.0,7,1.0,Chain of Thought 1
1277,15.0,2.0,8,0.0,Chain of Thought 1
1278,15.0,2.0,9,1.0,Chain of Thought 1
1279,15.0,2.0,10,1.0,Chain of Thought 1
1280,15.0,3.0,1,0.0,Chain of Thought 1
1281,15.0,3.0,2,0.0,Chain of Thought 1
1282,15.0,3.0,3,1.0,Chain of Thought 1
1283,15.0,3.0,4,1.0,Chain of Thought 1
1284,15.0,3.0,5,0.0,Chain of Thought 1
1285,15.0,3.0,6,1.0,Chain of Thought 1
1286,15.0,3.0,7,1.0,Chain of Thought 1
1287,15.0,3.0,8,1.0,Chain of Thought 1
1288,15.0,3.0,9,0.0,Chain of Thought 1
1289,15.0,3.0,10,1.0,Chain of Thought 1
1290,15.0,4.0,1,0.0,Chain of Thought 1
1291,15.0,4.0,2,0.0,Chain of Thought 1
1292,15.0,4.0,3,1.0,Chain of Thought 1
1293,15.0,4.0,4,1.0,Chain of Thought 1
1294,15.0,4.0,5,1.0,Chain of Thought 1
1295,15.0,4.0,6,1.0,Chain of Thought 1
1296,15.0,4.0,7,1.0,Chain of Thought 1
1297,15.0,4.0,8,1.0,Chain of Thought 1
1298,15.0,4.0,9,1.0,Chain of Thought 1
1299,15.0,4.0,10,1.0,Chain of Thought 1
1300,15.0,5.0,1,1.0,Chain of Thought 1
1301,15.0,5.0,2,1.0,Chain of Thought 1
1302,15.0,5.0,3,1.0,Chain of Thought 1
1303,15.0,5.0,4,1.0,Chain of Thought 1
1304,15.0,5.0,5,1.0,Chain of Thought 1
1305,15.0,5.0,6,0.0,Chain of Thought 1
1306,15.0,5.0,7,1.0,Chain of Thought 1
1307,15.0,5.0,8,1.0,Chain of Thought 1
1308,15.0,5.0,9,1.0,Chain of Thought 1
1309,15.0,5.0,10,1.0,Chain of Thought 1
1310,15.0,6.0,1,1.0,Chain of Thought 1
1311,15.0,6.0,2,1.0,Chain of Thought 1
1312,15.0,6.0,3,1.0,Chain of Thought 1
1313,15.0,6.0,4,1.0,Chain of Thought 1
1314,15.0,6.0,5,1.0,Chain of Thought 1
1315,15.0,6.0,6,1.0,Chain of Thought 1
1316,15.0,6.0,7,1.0,Chain of Thought 1
1317,15.0,6.0,8,1.0,Chain of Thought 1
1318,15.0,6.0,9,1.0,Chain of Thought 1
1319,15.0,6.0,10,0.0,Chain of Thought 1
1320,15.0,7.0,1,1.0,Chain of Thought 1
1321,15.0,7.0,2,1.0,Chain of Thought 1
1322,15.0,7.0,3,1.0,Chain of Thought 1
1323,15.0,7.0,4,1.0,Chain of Thought 1
1324,15.0,7.0,5,1.0,Chain of Thought 1
1325,15.0,7.0,6,0.0,Chain of Thought 1
1326,15.0,7.0,7,0.0,Chain of Thought 1
1327,15.0,7.0,8,0.0,Chain of Thought 1
1328,15.0,7.0,9,1.0,Chain of Thought 1
1329,15.0,7.0,10,1.0,Chain of Thought 1
1330,15.0,8.0,1,1.0,Chain of Thought 1
1331,15.0,8.0,2,1.0,Chain of Thought 1
1332,15.0,8.0,3,1.0,Chain of Thought 1
1333,15.0,8.0,4,1.0,Chain of Thought 1
1334,15.0,8.0,5,1.0,Chain of Thought 1
1335,15.0,8.0,6,1.0,Chain of Thought 1
1336,15.0,8.0,7,1.0,Chain of Thought 1
1337,15.0,8.0,8,1.0,Chain of Thought 1
1338,15.0,8.0,9,1.0,Chain of Thought 1
1339,15.0,8.0,10,1.0,Chain of Thought 1
1340,15.0,9.0,1,1.0,Chain of Thought 1
1341,15.0,9.0,2,1.0,Chain of Thought 1
1342,15.0,9.0,3,1.0,Chain of Thought 1
1343,15.0,9.0,4,0.0,Chain of Thought 1
1344,15.0,9.0,5,1.0,Chain of Thought 1
1345,15.0,9.0,6,1.0,Chain of Thought 1
1346,15.0,9.0,7,0.0,Chain of Thought 1
1347,15.0,9.0,8,1.0,Chain of Thought 1
1348,15.0,9.0,9,1.0,Chain of Thought 1
1349,15.0,9.0,10,1.0,Chain of Thought 1
1350,16.0,1.0,1,0.0,Chain of Thought 1
1351,16.0,1.0,2,0.0,Chain of Thought 1
1352,16.0,1.0,3,1.0,Chain of Thought 1
1353,16.0,1.0,4,0.0,Chain of Thought 1
1354,16.0,1.0,5,1.0,Chain of Thought 1
1355,16.0,1.0,6,1.0,Chain of Thought 1
1356,16.0,1.0,7,1.0,Chain of Thought 1
1357,16.0,1.0,8,1.0,Chain of Thought 1
1358,16.0,1.0,9,1.0,Chain of Thought 1
1359,16.0,1.0,10,1.0,Chain of Thought 1
1360,16.0,2.0,1,1.0,Chain of Thought 1
1361,16.0,2.0,2,0.0,Chain of Thought 1
1362,16.0,2.0,3,1.0,Chain of Thought 1
1363,16.0,2.0,4,1.0,Chain of Thought 1
1364,16.0,2.0,5,0.0,Chain of Thought 1
1365,16.0,2.0,6,1.0,Chain of Thought 1
1366,16.0,2.0,7,1.0,Chain of Thought 1
1367,16.0,2.0,8,0.0,Chain of Thought 1
1368,16.0,2.0,9,1.0,Chain of Thought 1
1369,16.0,2.0,10,1.0,Chain of Thought 1
1370,16.0,3.0,1,1.0,Chain of Thought 1
1371,16.0,3.0,2,1.0,Chain of Thought 1
1372,16.0,3.0,3,0.0,Chain of Thought 1
1373,16.0,3.0,4,1.0,Chain of Thought 1
1374,16.0,3.0,5,0.0,Chain of Thought 1
1375,16.0,3.0,6,1.0,Chain of Thought 1
1376,16.0,3.0,7,1.0,Chain of Thought 1
1377,16.0,3.0,8,0.0,Chain of Thought 1
1378,16.0,3.0,9,0.0,Chain of Thought 1
1379,16.0,3.0,10,1.0,Chain of Thought 1
1380,16.0,4.0,1,0.0,Chain of Thought 1
1381,16.0,4.0,2,1.0,Chain of Thought 1
1382,16.0,4.0,3,0.0,Chain of Thought 1
1383,16.0,4.0,4,1.0,Chain of Thought 1
1384,16.0,4.0,5,0.0,Chain of Thought 1
1385,16.0,4.0,6,0.0,Chain of Thought 1
1386,16.0,4.0,7,1.0,Chain of Thought 1
1387,16.0,4.0,8,1.0,Chain of Thought 1
1388,16.0,4.0,9,0.0,Chain of Thought 1
1389,16.0,4.0,10,0.0,Chain of Thought 1
1390,16.0,5.0,1,0.0,Chain of Thought 1
1391,16.0,5.0,2,1.0,Chain of Thought 1
1392,16.0,5.0,3,1.0,Chain of Thought 1
1393,16.0,5.0,4,1.0,Chain of Thought 1
1394,16.0,5.0,5,0.0,Chain of Thought 1
1395,16.0,5.0,6,1.0,Chain of Thought 1
1396,16.0,5.0,7,0.0,Chain of Thought 1
1397,16.0,5.0,8,0.0,Chain of Thought 1
1398,16.0,5.0,9,0.0,Chain of Thought 1
1399,16.0,5.0,10,0.0,Chain of Thought 1
1400,16.0,6.0,1,0.0,Chain of Thought 1
1401,16.0,6.0,2,0.0,Chain of Thought 1
1402,16.0,6.0,3,0.0,Chain of Thought 1
1403,16.0,6.0,4,0.0,Chain of Thought 1
1404,16.0,6.0,5,0.0,Chain of Thought 1
1405,16.0,6.0,6,0.0,Chain of Thought 1
1406,16.0,6.0,7,1.0,Chain of Thought 1
1407,16.0,6.0,8,1.0,Chain of Thought 1
1408,16.0,6.0,9,0.0,Chain of Thought 1
1409,16.0,6.0,10,0.0,Chain of Thought 1
1410,16.0,7.0,1,1.0,Chain of Thought 1
1411,16.0,7.0,2,0.0,Chain of Thought 1
1412,16.0,7.0,3,1.0,Chain of Thought 1
1413,16.0,7.0,4,0.0,Chain of Thought 1
1414,16.0,7.0,5,1.0,Chain of Thought 1
1415,16.0,7.0,6,0.0,Chain of Thought 1
1416,16.0,7.0,7,1.0,Chain of Thought 1
1417,16.0,7.0,8,1.0,Chain of Thought 1
1418,16.0,7.0,9,0.0,Chain of Thought 1
1419,16.0,7.0,10,0.0,Chain of Thought 1
1420,16.0,8.0,1,1.0,Chain of Thought 1
1421,16.0,8.0,2,0.0,Chain of Thought 1
1422,16.0,8.0,3,1.0,Chain of Thought 1
