,test_condition,accuracy,source,concept
1614,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++skateboard
1615,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1616,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1617,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1618,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1619,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1620,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++spoon
1621,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1622,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++spoon
1623,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++spoon
1624,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++spoon
1625,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1626,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1627,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1628,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++sports_ball
1629,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++sports_ball
1630,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1631,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1632,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1633,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++sports_ball
1634,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++sports_ball
1635,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++tennis_racket
1636,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++tennis_racket
1637,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++tennis_racket
1638,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++tennis_racket
1639,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++tennis_racket
1640,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++tennis_racket
1641,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++tennis_racket
1642,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++tennis_racket
1643,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++tennis_racket
1644,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++tennis_racket
1645,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++toothbrush
1646,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1647,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1648,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1649,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++toothbrush
1650,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1651,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++toothbrush
1652,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1653,test_unseen_obj_seen_act,1.0,Chain of Thought 1,hold++toothbrush
1654,test_unseen_obj_seen_act,0.0,Chain of Thought 1,hold++toothbrush
1655,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++umbrella
1656,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++umbrella
1657,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++vase
1658,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++vase
1659,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++wine_glass
1660,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++wine_glass
1661,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++wine_glass
1662,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++wine_glass
1663,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++wine_glass
1664,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++wine_glass
1665,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++wine_glass
1666,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++wine_glass
1667,test_seen_obj_seen_act,1.0,Chain of Thought 1,hold++wine_glass
1668,test_seen_obj_seen_act,0.0,Chain of Thought 1,hold++wine_glass
1669,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1670,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1671,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1672,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1673,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,hold_and_about_to_eat++apple
1674,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1675,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1676,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,hold_and_about_to_eat++apple
1677,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++apple
1678,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,hold_and_about_to_eat++apple
1679,test_seen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++banana
1680,test_seen_obj_unseen_act,1.0,Chain of Thought 1,hold_and_about_to_eat++banana
1681,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++cat
1682,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++cat
1683,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++cat
1684,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++cat
1685,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1686,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++dog
1687,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++dog
1688,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1689,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1690,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1691,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1692,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++dog
1693,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++dog
1694,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++dog
1695,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1696,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1697,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1698,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++person
1699,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1700,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++person
1701,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1702,test_seen_obj_seen_act,0.0,Chain of Thought 1,hug++person
1703,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1704,test_seen_obj_seen_act,1.0,Chain of Thought 1,hug++person
1705,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++bicycle
1706,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++bicycle
1707,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1708,test_seen_obj_seen_act,0.0,Chain of Thought 1,inspect++motorcycle
1709,test_seen_obj_seen_act,0.0,Chain of Thought 1,inspect++motorcycle
1710,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1711,test_seen_obj_seen_act,0.0,Chain of Thought 1,inspect++motorcycle
1712,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1713,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1714,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1715,test_seen_obj_seen_act,1.0,Chain of Thought 1,inspect++motorcycle
1716,test_seen_obj_seen_act,0.0,Chain of Thought 1,inspect++motorcycle
1717,test_unseen_obj_seen_act,1.0,Chain of Thought 1,inspect++surfboard
1718,test_unseen_obj_seen_act,1.0,Chain of Thought 1,inspect++surfboard
1719,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1720,test_seen_obj_seen_act,0.0,Chain of Thought 1,jump++bicycle
1721,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1722,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1723,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1724,test_seen_obj_seen_act,0.0,Chain of Thought 1,jump++bicycle
1725,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1726,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++bicycle
1727,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1728,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1729,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1730,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1731,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1732,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1733,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1734,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1735,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1736,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++motorcycle
1737,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1738,test_seen_obj_seen_act,0.0,Chain of Thought 1,jump++skateboard
1739,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1740,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1741,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1742,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1743,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1744,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1745,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1746,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skateboard
1747,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skis
1748,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skis
1749,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skis
1750,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++skis
1751,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1752,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1753,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1754,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1755,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1756,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1757,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1758,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1759,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1760,test_seen_obj_seen_act,1.0,Chain of Thought 1,jump++snowboard
1761,test_unseen_obj_seen_act,1.0,Chain of Thought 1,jump++surfboard
1762,test_unseen_obj_seen_act,1.0,Chain of Thought 1,jump++surfboard
1763,test_unseen_obj_seen_act,1.0,Chain of Thought 1,jump++surfboard
1764,test_unseen_obj_seen_act,0.0,Chain of Thought 1,jump++surfboard
1765,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1766,test_seen_obj_seen_act,0.0,Chain of Thought 1,kick++sports_ball
1767,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1768,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1769,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1770,test_seen_obj_seen_act,0.0,Chain of Thought 1,kick++sports_ball
1771,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1772,test_seen_obj_seen_act,0.0,Chain of Thought 1,kick++sports_ball
1773,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1774,test_seen_obj_seen_act,1.0,Chain of Thought 1,kick++sports_ball
1775,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++dog
1776,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++dog
1777,test_seen_obj_seen_act,0.0,Chain of Thought 1,kiss++dog
1778,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++dog
1779,test_seen_obj_seen_act,0.0,Chain of Thought 1,kiss++dog
1780,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++dog
1781,test_seen_obj_seen_act,0.0,Chain of Thought 1,kiss++dog
1782,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++dog
1783,test_seen_obj_seen_act,0.0,Chain of Thought 1,kiss++dog
1784,test_seen_obj_seen_act,0.0,Chain of Thought 1,kiss++dog
1785,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1786,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1787,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1788,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1789,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1790,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1791,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1792,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1793,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1794,test_seen_obj_seen_act,1.0,Chain of Thought 1,kiss++person
1795,test_seen_obj_unseen_act,1.0,Chain of Thought 1,lick++knife
1796,test_seen_obj_seen_act,1.0,Chain of Thought 1,lick_or_sip++spoon
1797,test_seen_obj_seen_act,1.0,Chain of Thought 1,lick_or_sip++spoon
1798,test_seen_obj_seen_act,1.0,Chain of Thought 1,lick_or_sip++spoon
1799,test_seen_obj_seen_act,0.0,Chain of Thought 1,lick_or_sip++spoon
1800,test_seen_obj_seen_act,1.0,Chain of Thought 1,lick_or_sip++spoon
1801,test_seen_obj_seen_act,0.0,Chain of Thought 1,lick_or_sip++spoon
1802,test_seen_obj_seen_act,0.0,Chain of Thought 1,lick_or_sip++spoon
1803,test_seen_obj_seen_act,1.0,Chain of Thought 1,lick_or_sip++spoon
1804,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1805,test_seen_obj_seen_act,0.0,Chain of Thought 1,lie_on++bed
1806,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1807,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1808,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1809,test_seen_obj_seen_act,0.0,Chain of Thought 1,lie_on++bed
1810,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1811,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1812,test_seen_obj_seen_act,0.0,Chain of Thought 1,lie_on++bed
1813,test_seen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bed
1814,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1815,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1816,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1817,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1818,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1819,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1820,test_unseen_obj_seen_act,0.0,Chain of Thought 1,lie_on++bench
1821,test_unseen_obj_seen_act,0.0,Chain of Thought 1,lie_on++bench
1822,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1823,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++bench
1824,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1825,test_unseen_obj_seen_act,0.0,Chain of Thought 1,lie_on++couch
1826,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1827,test_unseen_obj_seen_act,0.0,Chain of Thought 1,lie_on++couch
1828,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1829,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1830,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1831,test_unseen_obj_seen_act,0.0,Chain of Thought 1,lie_on++couch
1832,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1833,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++couch
1834,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++surfboard
1835,test_unseen_obj_seen_act,1.0,Chain of Thought 1,lie_on++surfboard
1836,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1837,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1838,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1839,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1840,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1841,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1842,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1843,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1844,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1845,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,lie_on_like++chair
1846,test_seen_obj_seen_act,1.0,Chain of Thought 1,make++vase
1847,test_seen_obj_seen_act,1.0,Chain of Thought 1,make++vase
1848,test_seen_obj_unseen_act,1.0,Chain of Thought 1,milk++cow
1849,test_seen_obj_unseen_act,1.0,Chain of Thought 1,milk++cow
1850,test_seen_obj_seen_act,1.0,Chain of Thought 1,open++refrigerator
1851,test_seen_obj_seen_act,1.0,Chain of Thought 1,open++refrigerator
1852,test_seen_obj_seen_act,1.0,Chain of Thought 1,open++refrigerator
1853,test_seen_obj_seen_act,0.0,Chain of Thought 1,peel++banana
1854,test_seen_obj_seen_act,0.0,Chain of Thought 1,peel++banana
1855,test_seen_obj_seen_act,1.0,Chain of Thought 1,peel++banana
1856,test_seen_obj_seen_act,0.0,Chain of Thought 1,peel++banana
1857,test_seen_obj_seen_act,1.0,Chain of Thought 1,peel++banana
1858,test_seen_obj_seen_act,0.0,Chain of Thought 1,peel++banana
1859,test_seen_obj_seen_act,1.0,Chain of Thought 1,peel++banana
1860,test_seen_obj_seen_act,0.0,Chain of Thought 1,peel++banana
1861,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,peel_or_cut++apple
1862,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,peel_or_cut++apple
1863,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1864,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1865,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1866,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1867,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1868,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1869,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1870,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,peel_or_cut++apple
1871,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++cat
1872,test_seen_obj_seen_act,0.0,Chain of Thought 1,pet++cat
1873,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1874,test_seen_obj_seen_act,0.0,Chain of Thought 1,pet++dog
1875,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1876,test_seen_obj_seen_act,0.0,Chain of Thought 1,pet++dog
1877,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1878,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1879,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1880,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1881,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1882,test_seen_obj_seen_act,1.0,Chain of Thought 1,pet++dog
1883,test_unseen_obj_seen_act,0.0,Chain of Thought 1,pet++sheep
1884,test_unseen_obj_seen_act,0.0,Chain of Thought 1,pet++sheep
1885,test_unseen_obj_seen_act,1.0,Chain of Thought 1,pet++sheep
1886,test_unseen_obj_seen_act,0.0,Chain of Thought 1,pet++sheep
1887,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1888,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1889,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1890,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,pick++apple
1891,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1892,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1893,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1894,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1895,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1896,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,pick++apple
1897,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1898,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1899,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1900,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,point_at_camera++remote
1901,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1902,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1903,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,point_at_camera++remote
1904,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1905,test_unseen_obj_unseen_act,1.0,Chain of Thought 1,point_at_camera++remote
1906,test_unseen_obj_unseen_act,0.0,Chain of Thought 1,point_at_camera++remote
1907,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1908,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1909,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1910,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1911,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1912,test_seen_obj_unseen_act,0.0,Chain of Thought 1,push++motorcycle
1913,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
1914,test_seen_obj_unseen_act,0.0,Chain of Thought 1,push++motorcycle
1915,test_seen_obj_unseen_act,1.0,Chain of Thought 1,push++motorcycle
